CODE_OPERATION;CODE_STATION;DATE;CODE_PAR;LIB_PAR;RESULTAT
031946202019100913;03194620;09/10/2019;7613;I2M2;0.8144
032310652019100413;03231065;04/10/2019;7613;I2M2;0.418
032271002019100313;03227100;03/10/2019;7613;I2M2;0.6334
032314902019100313;03231490;03/10/2019;7613;I2M2;0.558
032272962019100313;03227296;03/10/2019;7613;I2M2;0.8545
032472102019100313;03247210;03/10/2019;7613;I2M2;0.6839
032469202019100213;03246920;02/10/2019;7613;I2M2;0.7167
032266402019100213;03226640;02/10/2019;7613;I2M2;0.8658
032265402019100213;03226540;02/10/2019;7613;I2M2;0.7217
032263002019100213;03226300;02/10/2019;7613;I2M2;0.8806
032459702019100113;03245970;01/10/2019;7613;I2M2;0.7072
032463002019100113;03246300;01/10/2019;7613;I2M2;0.3956
032260002019100113;03226000;01/10/2019;7613;I2M2;0.9581
032286902019100113;03228690;01/10/2019;7613;I2M2;0.7582
032726852019091913;03272685;19/09/2019;7613;I2M2;0.6753
032719652019091813;03271965;18/09/2019;7613;I2M2;0.3274
032694382019091713;03269438;17/09/2019;7613;I2M2;0.8097
032703902019091713;03270390;17/09/2019;7613;I2M2;0.7882
032700002019091713;03270000;17/09/2019;7613;I2M2;0.8755
032484012019091313;03248401;13/09/2019;7613;I2M2;0.7591
032657102019091213;03265710;12/09/2019;7613;I2M2;0.7684
032659932019091213;03265993;12/09/2019;7613;I2M2;0.8
032656002019091113;03265600;11/09/2019;7613;I2M2;0.7584
032504752019091113;03250475;11/09/2019;7613;I2M2;0.8058
032504302019091113;03250430;11/09/2019;7613;I2M2;0.8345
032367302019091013;03236730;10/09/2019;7613;I2M2;0.721
032415902019091013;03241590;10/09/2019;7613;I2M2;0.8245
032363952019091013;03236395;10/09/2019;7613;I2M2;0.8209
032649652019091013;03264965;10/09/2019;7613;I2M2;0.6986
032714152019090613;03271415;06/09/2019;7613;I2M2;0.7545
032507972019083013;03250797;30/08/2019;7613;I2M2;0.7491
032556502019082913;03255650;29/08/2019;7613;I2M2;0.6183
032551802019082913;03255180;29/08/2019;7613;I2M2;0.7041
