CODE_OPERATION;CODE_STATION;DATE;CODE_PAR;LIB_PAR;RESULTAT
032260002014092327;03226000;23/09/2014;2928;IBMR;9.2
032271002014092327;03227100;23/09/2014;2928;IBMR;7.17
032266402014092327;03226640;23/09/2014;2928;IBMR;8.71
032272962014091927;03227296;19/09/2014;2928;IBMR;7.17
041107002014082227;04110700;22/08/2014;2928;IBMR;8.86
041231002014082127;04123100;21/08/2014;2928;IBMR;12.2
041237602014082027;04123760;20/08/2014;2928;IBMR;13.17
032726852014073127;03272685;31/07/2014;2928;IBMR;10.73
032700002014073027;03270000;30/07/2014;2928;IBMR;14.05
031750002014073027;03175000;30/07/2014;2928;IBMR;10.04
032703902014073027;03270390;30/07/2014;2928;IBMR;13.57
032120902014073027;03212090;30/07/2014;2928;IBMR;9.73
032710002014073027;03271000;30/07/2014;2928;IBMR;11.05
032411702014072927;03241170;29/07/2014;2928;IBMR;14.57
031786602014072927;03178660;29/07/2014;2928;IBMR;10.15
032556502014072927;03255650;29/07/2014;2928;IBMR;8.91
031788352014072927;03178835;29/07/2014;2928;IBMR;10.28
032694382014072927;03269438;29/07/2014;2928;IBMR;10.06
032714152014072927;03271415;29/07/2014;2928;IBMR;13.6
031801002014072927;03180100;29/07/2014;2928;IBMR;9.71
031769452014072827;03176945;28/07/2014;2928;IBMR;9.5
032363952014072427;03236395;24/07/2014;2928;IBMR;6.23
032555802014072127;03255580;21/07/2014;2928;IBMR;9.14
032142402014071027;03214240;10/07/2014;2928;IBMR;11.07
032160002014070927;03216000;09/07/2014;2928;IBMR;10.55
032170002014070927;03217000;09/07/2014;2928;IBMR;10.44
032174002014070927;03217400;09/07/2014;2928;IBMR;10.9
032040002014070827;03204000;08/07/2014;2928;IBMR;11.82
032070202014070827;03207020;08/07/2014;2928;IBMR;9.38
032022502014070727;03202250;07/07/2014;2928;IBMR;10.98
032346502014070327;03234650;03/07/2014;2928;IBMR;9.05
032349562014070327;03234956;03/07/2014;2928;IBMR;13.53
032451002014070327;03245100;03/07/2014;2928;IBMR;11.05
032401002014070327;03240100;03/07/2014;2928;IBMR;9.77
032367302014070227;03236730;02/07/2014;2928;IBMR;13.88
032504302014070227;03250430;02/07/2014;2928;IBMR;13.26
032415902014070227;03241590;02/07/2014;2928;IBMR;14.24
032507972014070227;03250797;02/07/2014;2928;IBMR;13.12
032472102014070127;03247210;01/07/2014;2928;IBMR;10.5
032469202014070127;03246920;01/07/2014;2928;IBMR;9
031985302014062627;03198530;26/06/2014;2928;IBMR;11.63
031992002014062627;03199200;26/06/2014;2928;IBMR;10.48
032232002014062527;03223200;25/06/2014;2928;IBMR;9.3
032215002014062527;03221500;25/06/2014;2928;IBMR;9.74
031917002014062527;03191700;25/06/2014;2928;IBMR;9.09
032227802014062427;03222780;24/06/2014;2928;IBMR;10.23
031970002014062427;03197000;24/06/2014;2928;IBMR;9.42
041156752014062327;04115675;23/06/2014;2928;IBMR;10.21
041155802014062327;04115580;23/06/2014;2928;IBMR;10.36
031946202014062327;03194620;23/06/2014;2928;IBMR;10.81
032649652014061927;03264965;19/06/2014;2928;IBMR;10.81
032551802014061927;03255180;19/06/2014;2928;IBMR;14.69
032657102014061927;03265710;19/06/2014;2928;IBMR;13.1
032640002014061827;03264000;18/06/2014;2928;IBMR;8.41
032537802014061827;03253780;18/06/2014;2928;IBMR;8.71
032616002014061727;03261600;17/06/2014;2928;IBMR;12.36
032578002014061727;03257800;17/06/2014;2928;IBMR;10.13
032719652013100227;03271965;02/10/2013;2928;IBMR;7.63
032616002013100127;03261600;01/10/2013;2928;IBMR;10.08
031903002013093027;03190300;30/09/2013;2928;IBMR;8.65
031750002013091827;03175000;18/09/2013;2928;IBMR;10.04
031780002013091727;03178000;17/09/2013;2928;IBMR;10.45
031917002013091727;03191700;17/09/2013;2928;IBMR;8.32
031769452013091727;03176945;17/09/2013;2928;IBMR;9.55
031946202013091227;03194620;12/09/2013;2928;IBMR;10.48
031970002013091227;03197000;12/09/2013;2928;IBMR;9.74
031992002013091127;03199200;11/09/2013;2928;IBMR;11.19
031985302013091127;03198530;11/09/2013;2928;IBMR;11.11
032215002013091027;03221500;10/09/2013;2928;IBMR;9.6
032232002013091027;03223200;10/09/2013;2928;IBMR;8.32
032197802013090927;03219780;09/09/2013;2928;IBMR;10.08
032227802013090927;03222780;09/09/2013;2928;IBMR;10.64
031788352013090527;03178835;05/09/2013;2928;IBMR;9.36
032342152013090527;03234215;05/09/2013;2928;IBMR;10.06
031801002013090427;03180100;04/09/2013;2928;IBMR;10.77
031786602013090427;03178660;04/09/2013;2928;IBMR;10.44
032120902013090327;03212090;03/09/2013;2928;IBMR;9.62
032142402013090327;03214240;03/09/2013;2928;IBMR;10.89
032160002013090327;03216000;03/09/2013;2928;IBMR;10.91
032170002013090227;03217000;02/09/2013;2928;IBMR;9.39
032174002013090227;03217400;02/09/2013;2928;IBMR;10.38
032022502013083027;03202250;30/08/2013;2928;IBMR;10.35
031740002013082927;03174000;29/08/2013;2928;IBMR;7.14
032070202013082827;03207020;28/08/2013;2928;IBMR;7.96
032040002013082727;03204000;27/08/2013;2928;IBMR;11.28
032050002013082727;03205000;27/08/2013;2928;IBMR;11.27
032555802013080727;03255580;07/08/2013;2928;IBMR;8.39
032310002013080727;03231000;07/08/2013;2928;IBMR;6.46
032547702013080627;03254770;06/08/2013;2928;IBMR;8.68
032543702013080627;03254370;06/08/2013;2928;IBMR;8.25
041110002013072227;04111000;22/07/2013;2928;IBMR;6.7
041237602013071527;04123760;15/07/2013;2928;IBMR;13
032656002013070427;03265600;04/07/2013;2928;IBMR;10.55
032504302013070427;03250430;04/07/2013;2928;IBMR;11.89
032616002013070127;03261600;01/07/2013;2928;IBMR;10.08
032411702013062727;03241170;27/06/2013;2928;IBMR;14.41
032419572013062627;03241957;26/06/2013;2928;IBMR;10.38
032367302013062627;03236730;26/06/2013;2928;IBMR;10.83
032314902013062527;03231490;25/06/2013;2928;IBMR;9.41
032310652013062527;03231065;25/06/2013;2928;IBMR;10.41
032463002013062527;03246300;25/06/2013;2928;IBMR;11.22
032349562013062427;03234956;24/06/2013;2928;IBMR;11.06
032710002013061227;03271000;12/06/2013;2928;IBMR;10.48
032700002013061127;03270000;11/06/2013;2928;IBMR;14.35
032694382013061127;03269438;11/06/2013;2928;IBMR;11.77
032703902013061127;03270390;11/06/2013;2928;IBMR;13.68
032657102013061027;03265710;10/06/2013;2928;IBMR;11.23
032266402013060627;03226640;06/06/2013;2928;IBMR;9.88
032260002013060627;03226000;06/06/2013;2928;IBMR;9
032324502013060527;03232450;05/06/2013;2928;IBMR;9.23
032342152013060527;03234215;05/06/2013;2928;IBMR;10.06
032504752013060427;03250475;04/06/2013;2928;IBMR;9.56
032320802013060427;03232080;04/06/2013;2928;IBMR;7.38
032317402013060427;03231740;04/06/2013;2928;IBMR;7.11
032286902013050427;03228690;04/05/2013;2928;IBMR;9.22
032363952012092527;03236395;25/09/2012;2928;IBMR;8.11
032050002012091927;03205000;19/09/2012;2928;IBMR;11.14
032070202012091927;03207020;19/09/2012;2928;IBMR;8.18
032040002012091927;03204000;19/09/2012;2928;IBMR;10.76
032022502012091827;03202250;18/09/2012;2928;IBMR;11.36
031801002012091827;03180100;18/09/2012;2928;IBMR;10.81
031917002012091727;03191700;17/09/2012;2928;IBMR;8.19
032160002012091327;03216000;13/09/2012;2928;IBMR;10.54
032174002012091327;03217400;13/09/2012;2928;IBMR;10.26
032142402012091227;03214240;12/09/2012;2928;IBMR;10.43
032120902012091227;03212090;12/09/2012;2928;IBMR;9.61
032555802012090727;03255580;07/09/2012;2928;IBMR;8.84
032556502012090727;03255650;07/09/2012;2928;IBMR;9.7
032537802012090627;03253780;06/09/2012;2928;IBMR;10.46
032578002012090527;03257800;05/09/2012;2928;IBMR;10.02
032616002012090527;03261600;05/09/2012;2928;IBMR;11.29
032640002012083127;03264000;31/08/2012;2928;IBMR;7.88
032551802012083127;03255180;31/08/2012;2928;IBMR;9.8
032659932012083027;03265993;30/08/2012;2928;IBMR;10.85
032657102012083027;03265710;30/08/2012;2928;IBMR;11.41
031946202012083027;03194620;30/08/2012;2928;IBMR;10.74
032649652012083027;03264965;30/08/2012;2928;IBMR;10.49
032710002012082927;03271000;29/08/2012;2928;IBMR;10.48
031985302012082927;03198530;29/08/2012;2928;IBMR;11.97
031970002012082927;03197000;29/08/2012;2928;IBMR;9.43
032694382012082827;03269438;28/08/2012;2928;IBMR;10.1
032700002012082827;03270000;28/08/2012;2928;IBMR;12.48
032703902012082827;03270390;28/08/2012;2928;IBMR;11.48
032714152012082727;03271415;27/08/2012;2928;IBMR;11.83
031780002012082727;03178000;27/08/2012;2928;IBMR;9.84
032197802012082327;03219780;23/08/2012;2928;IBMR;9.92
032227802012082227;03222780;22/08/2012;2928;IBMR;11.82
032232002012082227;03223200;22/08/2012;2928;IBMR;8.93
032215002012082127;03221500;21/08/2012;2928;IBMR;9.41
041107002012081327;04110700;13/08/2012;2928;IBMR;9.33
041156752012081327;04115675;13/08/2012;2928;IBMR;9.75
041155802012081327;04115580;13/08/2012;2928;IBMR;10.43
032504302012071727;03250430;17/07/2012;2928;IBMR;11.52
032507972012071727;03250797;17/07/2012;2928;IBMR;11.76
032469202012071627;03246920;16/07/2012;2928;IBMR;10.8
032415902012071327;03241590;13/07/2012;2928;IBMR;9.71
032367302012071327;03236730;13/07/2012;2928;IBMR;11.59
032472102012071227;03247210;12/07/2012;2928;IBMR;9.85
032411702012071227;03241170;12/07/2012;2928;IBMR;13.17
032484012012071227;03248401;12/07/2012;2928;IBMR;11.14
032349562012071127;03234956;11/07/2012;2928;IBMR;13
032346502012071127;03234650;11/07/2012;2928;IBMR;9.3
032401002012071127;03240100;11/07/2012;2928;IBMR;9.73
032260002012071027;03226000;10/07/2012;2928;IBMR;8.93
032317402012071027;03231740;10/07/2012;2928;IBMR;8.27
032320802012071027;03232080;10/07/2012;2928;IBMR;8.62
032339802012070927;03233980;09/07/2012;2928;IBMR;9.76
032451002012070627;03245100;06/07/2012;2928;IBMR;8.35
032263002012070527;03226300;05/07/2012;2928;IBMR;10
032266402012070527;03226640;05/07/2012;2928;IBMR;8.24
032271002012070427;03227100;04/07/2012;2928;IBMR;9.14
032272962012070427;03227296;04/07/2012;2928;IBMR;11
041237602012060427;04123760;04/06/2012;2928;IBMR;12.61
041231002012060427;04123100;04/06/2012;2928;IBMR;13.08
031769452011091427;03176945;14/09/2011;2928;IBMR;9.77
031750002011091427;03175000;14/09/2011;2928;IBMR;10.53
032310002011091327;03231000;13/09/2011;2928;IBMR;7.87
031903002011081827;03190300;18/08/2011;2928;IBMR;7.64
041110002011080927;04111000;09/08/2011;2928;IBMR;9
032726852011072927;03272685;29/07/2011;2928;IBMR;10.83
032504752011072827;03250475;28/07/2011;2928;IBMR;10.21
041237602010083127;04123760;31/08/2010;2928;IBMR;11.83
032265402010081327;03226540;13/08/2010;2928;IBMR;9.52
041155802010072827;04115580;28/07/2010;2928;IBMR;10.59
041156752010072827;04115675;28/07/2010;2928;IBMR;9.41
041231002010072727;04123100;27/07/2010;2928;IBMR;12
041110002010072727;04111000;27/07/2010;2928;IBMR;9.34
041107002010072727;04110700;27/07/2010;2928;IBMR;8.65
031992002010072727;03199200;27/07/2010;2928;IBMR;10.11
031746952010072727;03174695;27/07/2010;2928;IBMR;10.09
031780002010072727;03178000;27/07/2010;2928;IBMR;8.92
032022502010072627;03202250;26/07/2010;2928;IBMR;10.98
032314902010062927;03231490;29/06/2010;2928;IBMR;7.56
032310652010062827;03231065;28/06/2010;2928;IBMR;10.55
032286902010062827;03228690;28/06/2010;2928;IBMR;8.91
032342152010061027;03234215;10/06/2010;2928;IBMR;11
032367302010060927;03236730;09/06/2010;2928;IBMR;10.41
032463002010060927;03246300;09/06/2010;2928;IBMR;11.24
032555802010060827;03255580;08/06/2010;2928;IBMR;8.96
032703902010060827;03270390;08/06/2010;2928;IBMR;13.96
032700002010060727;03270000;07/06/2010;2928;IBMR;13.7
041110002007081327;04111000;13/08/2007;2928;IBMR;9.07
041155802007073027;04115580;30/07/2007;2928;IBMR;9.82
041107002007071727;04110700;17/07/2007;2928;IBMR;8.93
041231002007070527;04123100;05/07/2007;2928;IBMR;13.17
